94,bird,Птица
94,inspired,Вдохновленный
94,invention,Изобретение
95,jealous,Завистливый
95,girl,Девушка
95,tom,Том (имя)
95,works,Работает
95,nervous,Нервный
95,optimistic,Оптимистичный
95,passionate,Страстный
95,art,Творчество
95,gently,Мягко
95,sensitive,Чувствительный
95,shy,Стыдиться; застеньчивый
95,spell,Называть по буквам
95,word,Слово
96,spelling,Произнесение по буквам; написание
96,staying,Пребывание
96,happens,Случается
96,step,Шаг
96,machine,Машина
96,sucking,Всасывание
96,pool,Бассейн
96,suggest,Подказывать; намекать
96,decision,Решение
96,suggestions,Намек
96,surprise,Сюрприз
96,presents,Подарок
96,taken,Взятый
97,care,Ухаживать; забота
97,modesty,Скромно
97,sitiing,Сидящий
97,amazingly,Изумляюще
97,drinking,Выпивание
97,awesome,Здорово!
97,near,Около
97,completely,Полностью
97,path,Путь
97,fame,Прославлять; слава
97,happiness,Счастье
97,sharing,Разделение
97,score,Вести счет; отмечать; черта
98,thousand,Тысяча
98,points,Очки
98,difficult,Сложный
98,choice,Выбор
98,court,Суд
98,disturb,Тревожить
98,sell,Продавать
98,law,Закон
98,cute,Милый
98,nutty,Пикантный; интересный
98,country,Страна
98,flowers,Цветы
98,cigarettes,Сигареты
99,quit,Покидать; увольняться; увольнение
99,wanting,Нуждающийся; желая
99,anymore,Больше не
99,behave,Вести себя
99,polite,Вежливый
99,crossroads,Перекрестки
99,lean,Наклоняться; наклон
99,sooner,Позднее
99,run,Бегать
99,Romeo,Ромео (имя)
99,Juliette,Джульетта (имя)
99,hold,Держать
99,tight,Плотный; тесный; туго
100,sudden,Внезапный
100,rain,Дождь
100,passion,Страсть
100,heat,Нагревать; жара
100,veins,Вены; жилы
100,coz,Потому
100,truth,Правда
100,longer,Длиннее
100,greener,Зеленее
100,waiting,Ожидая; ожидающий
100,bench,Скамейка
100,coming,Приходит
100,trying,Пробует; попытка
